
State,School_Name,Orientation_Name,Address,City,Zip,Phone,Number_of_Students,Grade_Range
CA,ST LINUS CATHOLIC ELEMENTARY SCHOOL,Roman Catholic,13913 SHOEMAKER AVE,NORWALK,90650,5629210336.0,193,Pre-Kindergarten - 8th Grade
CA,SANTA CLARA ELEMENTARY SCHOOL,Roman Catholic,324 S E ST,OXNARD,93030,8054836935.0,208,Pre-Kindergarten - 8th Grade
CA,ST ANTHONY SCHOOL,Roman Catholic,2421 S C ST,OXNARD,93033,8054875317.0,214,Pre-Kindergarten - 8th Grade
CA,CORPUS CHRISTI ELEMENTARY SCHOOL,Roman Catholic,890 TOYOPA DR,PACIFIC PALISADES,90272,3104549411.0,180,Kindergarten - 8th Grade
CA,MARY IMMACULATE ELEMENTARY SCHOOL,Roman Catholic,10390 REMICK AVE,PACOIMA,91331,8188348551.0,154,Kindergarten - 8th Grade
CA,MAYFIELD JUNIOR SCHOOL,Roman Catholic,405 S EUCLID AVE,PASADENA,91101,6262292106.0,516,Kindergarten - 8th Grade
CA,ST HILARY ELEMENTARY SCHOOL,Roman Catholic,5401 CITRONELL AVE,PICO RIVERA,90660,5629427361.0,148,Pre-Kindergarten - 8th Grade
CA,ST JOHN FISHER SCHOOL,Roman Catholic,5446 CREST RD,RANCHO PALOS VERDES,90275,3103772800.0,190,Kindergarten - 8th Grade
CA,ST LAWRENCE MARTYR ELEMENTARY SCHOOL,Roman Catholic,1950 S PROSPECT AVE,REDONDO BEACH,90277,3103163049.0,314,Kindergarten - 8th Grade
CA,HOLY NAME OF MARY ELEMENTARY SCHOOL,Roman Catholic,124 S SAN DIMAS CANYON RD,SAN DIMAS,91773,9095420449.0,318,Pre-Kindergarten - 8th Grade
CA,SANTA ROSA DE LIMA CATHOLIC SCHOOL,Roman Catholic,1316 GRIFFITH ST,SAN FERNANDO,91340,8183615096.0,136,Kindergarten - 8th Grade
CA,SS FELICITAS & PERPETUA SCHOOL,Roman Catholic,2955 HUNTINGTON DR,SAN MARINO,91108,6267968223.0,148,Kindergarten - 8th Grade
CA,MARY STAR OF THE SEA ELEMENTARY,Roman Catholic,717 S CABRILLO AVE,SAN PEDRO,90731,3108310875.0,199,Pre-Kindergarten - 8th Grade
CA,HOLY TRINITY SCHOOL,Roman Catholic,1226 W SANTA CRUZ ST,SAN PEDRO,90732,3108330703.0,404,Pre-Kindergarten - 8th Grade
CA,ST LOUIS DE MONTFORT,Roman Catholic,5095 HARP RD,SANTA MARIA,93455,8059375571.0,286,Kindergarten - 8th Grade
CA,ST MONICA CATHOLIC ELEMENTARY SCHOOL,Roman Catholic,1039 7TH ST,SANTA MONICA,90403,3104519801.0,221,Pre-Kindergarten - 8th Grade
CA,ST FRANCIS DE SALES SCHOOL,Roman Catholic,13368 VALLEYHEART DR,SHERMAN OAKS,91423,8187849573.0,320,Kindergarten - 8th Grade
CA,ST HELEN CATHOLIC ELEMENTARY SCHOOL,Roman Catholic,9329 MADISON AVE,SOUTH GATE,90280,3235665491.0,254,Pre-Kindergarten - 8th Grade
CA,ST PASCHAL BAYLON SCHOOL,Roman Catholic,154 E JANSS RD,THOUSAND OAKS,91360,8054959340.0,253,Kindergarten - 8th Grade
CA,ST CATHERINE LABOURE SCHOOL,Roman Catholic,3846 REDONDO BEACH BLVD,TORRANCE,90504,3103248732.0,369,Pre-Kindergarten - 8th Grade
CA,OUR LADY OF LOURDES SCHOOL,Roman Catholic,7324 APPERSON ST,TUJUNGA,91042,8183531106.0,131,Pre-Kindergarten - 8th Grade
CA,ST MARK ELEMENTARY SCHOOL,Roman Catholic,912 COEUR D ALENE AVE,VENICE,90291,3108216612.0,246,Kindergarten - 8th Grade
CA,OUR LADY OF THE ASSUMPTION SCHOOL,Roman Catholic,3169 TELEGRAPH RD,VENTURA,93003,8056427198.0,226,Pre-Kindergarten - 8th Grade
CA,ST SEBASTIAN SCHOOL,Roman Catholic,1430 FEDERAL AVE,LOS ANGELES,90025,3104733337.0,84,Pre-Kindergarten - 8th Grade
CA,ST GREGORY THE GREAT SCHOOL,Roman Catholic,13925 TELEGRAPH RD,WHITTIER,90604,5629410750.0,272,Kindergarten - 8th Grade
CA,ST BERNARDINE OF SIENA SCHOOL,Roman Catholic,6061 VALLEY CIR BLVD,WOODLAND HILLS,91367,8183402130.0,236,Kindergarten - 8th Grade
CA,ST BRUNO PARISH SCHOOL,Roman Catholic,15700 CITRUSTREE RD,WHITTIER,90603,5629438812.0,314,Kindergarten - 8th Grade
CA,ST CHRISTOPHER PARISH SCHOOL,Roman Catholic,900 W CHRISTOPHER ST,WEST COVINA,91790,6269603079.0,149,Kindergarten - 8th Grade
CA,ST BRIDGET OF SWEDEN,Roman Catholic,7120 WHITAKER AVE,LAKE BALBOA,91406,8187854422.0,88,Pre-Kindergarten - 8th Grade
CA,ST DIDACUS SCHOOL,Roman Catholic,14325 ASTORIA ST,SYLMAR,91342,8183675886.0,236,Pre-Kindergarten - 8th Grade
CA,ST PATRICK SCHOOL,Roman Catholic,10626 ERWIN ST,NORTH HOLLYWOOD,91606,8187617363.0,224,Pre-Kindergarten - 8th Grade
CA,ST JANE FRANCES DE CHANTAL,Roman Catholic,12950 HAMLIN ST,NORTH HOLLYWOOD,91606,8187661714.0,244,Pre-Kindergarten - 8th Grade
CA,EPIPHANY CATHOLIC SCHOOL,Roman Catholic,10915 MICHAEL HUNT DR,SOUTH EL MONTE,91733,6267581094.0,100,Pre-Kindergarten - 8th Grade
CA,ALVERNO HEIGHTS ACADEMY,Roman Catholic,200 N MICHILLINDA AVE,SIERRA MADRE,91024,6263553463.0,350,Pre-Kindergarten - 12th Grade
CA,ST MONICA CATHOLIC HIGH SCHOOL,Roman Catholic,1030 LINCOLN BLVD,SANTA MONICA,90403,3103943701.0,371,9th Grade - 12th Grade
CA,ST ANNES SCHOOL,Roman Catholic,2015 COLORADO AVE,SANTA MONICA,90404,3108292775.0,142,Kindergarten - 8th Grade
CA,BISHOP GARCIA DIEGO HIGH SCHOOL,Roman Catholic,4000 LA COLINA RD,SANTA BARBARA,93110,8059671266.0,263,9th Grade - 12th Grade
CA,SAN GABRIEL MISSION ELEMENTARY SCHOOL,Roman Catholic,416 S MISSION DR,SAN GABRIEL,91776,6262812454.0,212,Kindergarten - 8th Grade
CA,ST ANTHONY SCHOOL,Roman Catholic,1905 S SAN GABRIEL BLVD,SAN GABRIEL,91776,6262807255.0,159,Pre-Kindergarten - 7th Grade
CA,ASSUMPTION OF THE BVM ELEMENTARY SCHOOL,Roman Catholic,2660 E ORANGE GROVE BLVD,PASADENA,91107,6267932089.0,182,Kindergarten - 8th Grade
CA,OUR LADY OF THE ROSARY SCHOOL,Roman Catholic,14813 PARAMOUNT BLVD,PARAMOUNT,90723,5623835660.0,195,Kindergarten - 8th Grade
CA,ST GENEVIEVE HIGH SCHOOL,Roman Catholic,13967 ROSCOE BLVD,PANORAMA CITY,91402,8188946417.0,982,Kindergarten - 12th Grade
CA,ST GENEVIEVE ELEMENTARY SCHOOL,Roman Catholic,14024 COMMUNITY ST,PANORAMA CITY,91402,8188923802.0,463,Kindergarten - 8th Grade
CA,ST JOSEPH HIGH SCHOOL,Roman Catholic,4120 S BRADLEY RD,SANTA MARIA,93455,8059372038.0,488,9th Grade - 12th Grade
CA,ST PAUL HIGH SCHOOL,Roman Catholic,9635 GREENLEAF AVE,SANTA FE SPRINGS,90670,5626986246.0,434,9th Grade - 12th Grade
CA,NOTRE DAME SCHOOL,Roman Catholic,33 E MICHELTORENA ST,SANTA BARBARA,93101,8059651033.0,113,Pre-Kindergarten - 8th Grade
CA,NOTRE DAME ACADEMY ELEMENTARY SCHOOL,Roman Catholic,2911 OVERLAND AVE,LOS ANGELES,90064,3102873895.0,277,Kindergarten - 8th Grade
CA,NOTRE DAME ACADEMY GIRLS HIGH SCHOOL,Roman Catholic,2851 OVERLAND AVE,LOS ANGELES,90064,3108395289.0,271,9th Grade - 12th Grade
CA,OUR LADY OF GUADALUPE SCHOOL - LA,Roman Catholic,436 N HAZARD AVE,LOS ANGELES,90063,3232694998.0,142,Kindergarten - 8th Grade
CA,SACRED HEART ELEMENTARY SCHOOL,Roman Catholic,2109 SICHEL ST,LOS ANGELES,90031,3232254177.0,161,Pre-Kindergarten - 8th Grade
CA,SACRED HEART HIGH SCHOOL,Roman Catholic,2111 GRIFFIN AVE,LOS ANGELES,90031,3232252209.0,279,9th Grade - 12th Grade
CA,ST AGNES SCHOOL,Roman Catholic,1428 W ADAMS BLVD,LOS ANGELES,90007,3237346441.0,126,Pre-Kindergarten - 8th Grade
CA,ST COLUMBKILLE ELEMENTARY SCHOOL,Roman Catholic,145 W 64TH ST,LOS ANGELES,90003,3237582284.0,174,Kindergarten - 8th Grade
CA,ST EUGENE SCHOOL,Roman Catholic,9521 HAAS AVE,LOS ANGELES,90047,3237549536.0,210,Kindergarten - 8th Grade
CA,ST LAWRENCE OF BRINDISI CATHOLIC SCHOOL,Roman Catholic,10044 COMPTON AVE,LOS ANGELES,90002,3235643051.0,299,Kindergarten - 8th Grade
CA,ST RAPHAEL ELEMENTARY SCHOOL,Roman Catholic,924 W 70TH ST,LOS ANGELES,90044,3237512774.0,249,Pre-Kindergarten - 8th Grade
CA,ST TERESA OF AVILA SCHOOL,Roman Catholic,2215 FARGO ST,LOS ANGELES,90039,3236623777.0,74,Kindergarten - 8th Grade
CA,ST TURIBIUS SCHOOL,Roman Catholic,1524 ESSEX ST,LOS ANGELES,90021,2137498894.0,133,Kindergarten - 8th Grade
CA,ST VINCENT SCHOOL,Roman Catholic,2333 S FIGUEROA ST,LOS ANGELES,90007,2137485367.0,248,Kindergarten - 8th Grade
CA,VISITATION SCHOOL,Roman Catholic,8740 EMERSON AVE,LOS ANGELES,90045,3106456620.0,260,Kindergarten - 8th Grade
CA,ST BENEDICT SCHOOL,Roman Catholic,217 N 10TH ST,MONTEBELLO,90640,3237213348.0,408,Kindergarten - 8th Grade
CA,CRESPI CARMELITE HIGH SCHOOL,Roman Catholic,5031 ALONZO AVE,ENCINO,91316,8183451672.0,458,9th Grade - 12th Grade
CA,ST ANTHONY HIGH SCHOOL,Roman Catholic,620 OLIVE AVE,LONG BEACH,90802,5624354496.0,433,9th Grade - 12th Grade
CA,LA PURISIMA CONCEPCION SCHOOL,Roman Catholic,219 W OLIVE AVE,LOMPOC,93436,8057366210.0,99,Pre-Kindergarten - 8th Grade
CA,PARACLETE HIGH SCHOOL,Roman Catholic,42145 N 30TH ST W,LANCASTER,93536,6619433255.0,548,9th Grade - 12th Grade
CA,HOLY FAMILY HIGH SCHOOL,Roman Catholic,400 E LOMITA AVE,GLENDALE,91205,8182413178.0,82,9th Grade - 12th Grade
CA,ST CYRIL OF JERUSALEM SCHOOL,Roman Catholic,4548 HASKELL AVE,ENCINO,91436,8185014155.0,196,Pre-Kindergarten - 8th Grade
CA,OUR LADY OF GRACE SCHOOL,Roman Catholic,17720 VENTURA BLVD,ENCINO,91316,8183444162.0,302,Pre-Kindergarten - 8th Grade
CA,ST FINBAR PARISH SCHOOL,Roman Catholic,2120 W OLIVE AVE,BURBANK,91506,8188480191.0,237,Kindergarten - 8th Grade
CA,HOLY NAME OF JESUS SCHOOL,Roman Catholic,1955 W JEFFERSON BLVD,LOS ANGELES,90018,3237312255.0,100,Kindergarten - 8th Grade
CA,CHRIST THE KING SCHOOL,Roman Catholic,617 N ARDEN BLVD,LOS ANGELES,90004,3234624753.0,202,Kindergarten - 8th Grade
CA,ST CYPRIAN ELEMENTARY SCHOOL,Roman Catholic,5133 E ARBOR RD,LONG BEACH,90808,5624257341.0,296,Kindergarten - 8th Grade
CA,ST PANCRATIUS ELEMENTARY SCHOOL,Roman Catholic,3601 SAINT PANCRATIUS PL,LAKEWOOD,90712,5626346310.0,147,Kindergarten - 8th Grade
CA,ST MARY'S ACADEMY,Roman Catholic,701 GRACE AVE,INGLEWOOD,90301,3106748470.0,232,9th Grade - 12th Grade
CA,OUR LADY OF PERPETUAL HELP SCHOOL,Roman Catholic,10441 DOWNEY AVE,DOWNEY,90241,5628699969.0,272,Pre-Kindergarten - 8th Grade
CA,ST ALBERT THE GREAT ELEMENTARY SCHOOL,Roman Catholic,804 E COMPTON BLVD,RANCHO DOMINGUEZ,90220,3105153891.0,204,Pre-Kindergarten - 8th Grade
CA,ST MEL SCHOOL,Roman Catholic,20874 VENTURA BLVD,WOODLAND HILLS,91364,8183401924.0,484,Kindergarten - 8th Grade
CA,HOLY CROSS SCHOOL @ SAN BUENAVENTURA MISSION,Roman Catholic,211 E MAIN ST,VENTURA,93001,8056431500.0,87,Kindergarten - 8th Grade
CA,ST JAMES ELEMENTARY SCHOOL,Roman Catholic,4625 GARNET ST,TORRANCE,90503,3103710416.0,244,Kindergarten - 8th Grade
CA,NATIVITY SCHOOL,Roman Catholic,2371 W CARSON ST,TORRANCE,90501,3103285387.0,241,Kindergarten - 8th Grade
CA,ST FRANCIS HIGH SCHOOL,Roman Catholic,200 FOOTHILL BLVD,LA CANADA FLINTRIDGE,91011,8187900325.0,620,9th Grade - 12th Grade
CA,ST LUCYS PRIORY HIGH SCHOOL,Roman Catholic,655 W SIERRA MADRE AVE,GLENDORA,91741,6263353322.0,325,9th Grade - 12th Grade
CA,DON BOSCO TECHNICAL INSTITUTE,Roman Catholic,1151 SAN GABRIEL BLVD,ROSEMEAD,91770,6269402000.0,317,9th Grade - 12th Grade
CA,MAYFIELD SENIOR SCHOOL,Roman Catholic,500 BELLEFONTAINE ST,PASADENA,91105,6267999121.0,329,9th Grade - 12th Grade
CA,ST BERNARD ELEMENTARY SCHOOL,Roman Catholic,3254 VERDUGO RD,LOS ANGELES,90065,3232564989.0,176,Kindergarten - 8th Grade
CA,ST JOSEPH HIGH SCHOOL,Roman Catholic,5825 WOODRUFF AVE,LAKEWOOD,90713,5629255073.0,461,9th Grade - 12th Grade
CA,LOUISVILLE HIGH SCHOOL,Roman Catholic,22300 MULHOLLAND DR,WOODLAND HILLS,91364,8183468812.0,292,9th Grade - 12th Grade
CA,SS PETER & PAUL ELEMENTARY SCHOOL,Roman Catholic,706 BAY VIEW AVE,WILMINGTON,90744,3108345574.0,148,Pre-Kindergarten - 8th Grade
CA,ST BONAVENTURE HIGH SCHOOL,Roman Catholic,3167 TELEGRAPH RD,VENTURA,93003,8056486836.0,378,9th Grade - 12th Grade
CA,ST BERNARD HIGH SCHOOL,Roman Catholic,9100 FALMOUTH AVE,PLAYA DEL REY,90293,3108234651.0,165,9th Grade - 12th Grade
CA,AMERICAN MARTYRS SCHOOL,Roman Catholic,1701 LAUREL AVE,MANHATTAN BEACH,90266,3105458559.0,676,Kindergarten - 8th Grade
CA,ST THOMAS AQUINAS SCHOOL,Roman Catholic,1501 S ATLANTIC BLVD,MONTEREY PARK,91754,3232616583.0,132,Kindergarten - 8th Grade
CA,IMMACULATE CONCEPTION CATHOLIC SCHOOL,Roman Catholic,726 S SHAMROCK AVE,MONROVIA,91016,6263585129.0,118,Kindergarten - 8th Grade
CA,ST MARY OF THE ASSUMPTION SCHOOL,Roman Catholic,7218 PICKERING AVE,WHITTIER,90602,5626980253.0,173,Kindergarten - 8th Grade
CA,MARY STAR OF THE SEA HIGH SCHOOL,Roman Catholic,2500 N TAPER AVE,SAN PEDRO,90731,3105471138.0,406,9th Grade - 12th Grade
CA,ST JOSEPH ELEMENTARY SCHOOL,Roman Catholic,1200 W HOLT AVE,POMONA,91768,9096223365.0,89,Kindergarten - 5th Grade
CA,ST MARIANNE SCHOOL,Roman Catholic,7911 BUHMAN AVE,PICO RIVERA,90660,5629491234.0,170,Pre-Kindergarten - 8th Grade
CA,ST ROSE OF LIMA SCHOOL,Roman Catholic,4422 E 60TH ST,MAYWOOD,90270,3235603376.0,100,Kindergarten - 8th Grade
CA,ST THOMAS THE APOSTLE ELEMENTARY SCHOOL,Roman Catholic,2632 W 15TH ST,LOS ANGELES,90006,3237374730.0,246,Kindergarten - 8th Grade
CA,RESURRECTION SCHOOL,Roman Catholic,3360 OPAL ST,LOS ANGELES,90023,3232615750.0,187,Pre-Kindergarten - 8th Grade
CA,OUR LADY OF TALPA SCHOOL,Roman Catholic,411 S EVERGREEN AVE,LOS ANGELES,90033,3232610583.0,256,Pre-Kindergarten - 8th Grade
CA,OUR LADY OF REFUGE SCHOOL,Roman Catholic,5210 E LOS COYOTES DIAGONAL,LONG BEACH,90815,5625970819.0,169,Kindergarten - 8th Grade
CA,ST EUPHRASIA SCHOOL,Roman Catholic,17637 MAYERLING ST,GRANADA HILLS,91344,8183635515.0,209,Kindergarten - 8th Grade
CA,ST DOROTHY CATHOLIC SCHOOL,Roman Catholic,215 S VALLEY CENTER AVE,GLENDORA,91741,6263350772.0,212,Kindergarten - 8th Grade
CA,GOOD SHEPHERD CATHOLIC SCHOOL,Roman Catholic,148 S LINDEN DR,BEVERLY HILLS,90212,3102758601.0,127,Pre-Kindergarten - 8th Grade
CA,BISHOP AMAT MEMORIAL HIGH SCHOOL,Roman Catholic,14301 FAIRGROVE AVE,LA PUENTE,91746,6269622495.0,1019,9th Grade - 12th Grade
CA,ST LOUISE DE MARILLAC SCHOOL,Roman Catholic,1728 E COVINA BLVD,COVINA,91724,6269662317.0,206,Pre-Kindergarten - 8th Grade
CA,CHAMINADE COLLEGE PREPARATORY-HIGH SCHOOL,Roman Catholic,7500 CHAMINADE AVE,WEST HILLS,91304,8183478300.0,1206,9th Grade - 12th Grade
CA,ST FRANCES OF ROME SCHOOL,Roman Catholic,734 N PASADENA AVE,AZUSA,91702,6263342018.0,115,Pre-Kindergarten - 8th Grade
CA,LA SALLE COLLEGE PREPARATORY,Roman Catholic,3880 E SIERRA MADRE BLVD,PASADENA,91107,6266964309.0,611,9th Grade - 12th Grade
CA,CANTWELL SACRED HEART OF MARY,Roman Catholic,329 N GARFIELD AVE,MONTEBELLO,90640,3238872066.0,342,9th Grade - 12th Grade
CA,IMMACULATE CONCEPTION SCHOOL,Roman Catholic,830 GREEN AVE,LOS ANGELES,90017,2133825931.0,167,Kindergarten - 8th Grade
CA,ST MARY MAGDALEN SCHOOL,Roman Catholic,2534 VENTURA BLVD,CAMARILLO,93010,8054822611.0,302,Kindergarten - 8th Grade
CA,ST JOHN THE BAPTIST SCHOOL,Roman Catholic,3870 STEWART AVE,BALDWIN PARK,91706,6263337142.0,252,Kindergarten - 8th Grade
CA,PROVIDENCE HIGH SCHOOL,Roman Catholic,511 S BUENA VISTA ST,BURBANK,91505,8188468141.0,497,9th Grade - 12th Grade
CA,VILLANOVA PREPARATORY SCHOOL,Roman Catholic,12096 N VENTURA AVE,OJAI,93023,8056461464.0,188,9th Grade - 12th Grade
CA,ST LUCY SCHOOL,Roman Catholic,2320 COTA AVE,LONG BEACH,90810,5624249062.0,163,Kindergarten - 8th Grade
CA,DAMIEN HIGH SCHOOL,Roman Catholic,2280 DAMIEN AVE,LA VERNE,91750,9095961946.0,735,9th Grade - 12th Grade
CA,ST PIUS-ST. MATTHIAS ACADEMY,Roman Catholic,7851 GARDENDALE ST,DOWNY,90242,5628612271.0,451,9th Grade - 12th Grade
CA,JUNIPERO SERRA HIGH SCHOOL,Roman Catholic,14830 VAN NESS AVE,GARDENA,90249,3103246675.0,345,9th Grade - 12th Grade
CA,ST ODILIA SCHOOL,Roman Catholic,5300 HOOPER AVE,LOS ANGELES,90011,3232325449.0,267,Kindergarten - 8th Grade
CA,OUR LADY OF VICTORY SCHOOL,Roman Catholic,601 E PALMER ST,COMPTON,90221,3106311320.0,186,Pre-Kindergarten - 8th Grade
CA,ST PHILIP THE APOSTLE SCHOOL,Roman Catholic,1363 CORDOVA ST,PASADENA,91106,6267959691.0,515,Kindergarten - 8th Grade
CA,SAN GABRIEL MISSION HIGH SCHOOL,Roman Catholic,254 S SANTA ANITA ST,SAN GABRIEL,91776,6262823181.0,134,9th Grade - 12th Grade
CA,DE LA SALLE SCHOOL/ ST JOHN BAPTIST,Roman Catholic,16535 CHATSWORTH ST,GRANADA HILLS,91344,8183632270.0,306,Kindergarten - 8th Grade
CA,FLINTRIDGE SACRED HEART ACADEMY,Roman Catholic,440 SAINT KATHERINE DR,LA CANADA FLINTRIDGE,91011,6266858300.0,365,9th Grade - 12th Grade
CA,MARYMOUNT HIGH SCHOOL LOS ANGELES,Roman Catholic,10643 W SUNSET BLVD,LOS ANGELES,90077,3104721205.0,310,9th Grade - 12th Grade
CA,MOTHER OF SORROWS SCHOOL,Roman Catholic,100 W 87TH PL,LOS ANGELES,90003,3237586204.0,200,Kindergarten - 8th Grade
CA,OUR LADY OF GUADALUPE SCHOOL,Roman Catholic,340 MASSEY ST,HERMOSA BEACH,90254,3103727486.0,235,Pre-Kindergarten - 8th Grade
CA,ST CECILIA CATHOLIC SCHOOL,Roman Catholic,4224 S NORMANDIE AVE,LOS ANGELES,90037,3232934266.0,172,Kindergarten - 8th Grade
CA,ST EMYDIUS SCHOOL,Roman Catholic,10990 CALIFORNIA AVE,LYNWOOD,90262,3106357184.0,175,Kindergarten - 8th Grade
CA,ST GERTRUDE SCHOOL,Roman Catholic,6824 TOLER AVE,BELL GARDENS,90201,5629271216.0,249,Kindergarten - 8th Grade
CA,ST MARGARET MARY SCHOOL,Roman Catholic,25515 ESHELMAN AVE,LOMITA,90717,1310251564.0,222,Pre-Kindergarten - 8th Grade
CA,ST MARY SCHOOL,Roman Catholic,416 S ST LOUIS ST,LOS ANGELES,90033,3232623395.0,109,Kindergarten - 8th Grade
CA,VERBUM DEI HIGH SCHOOL,Roman Catholic,11100 S CENTRAL AVE,LOS ANGELES,90059,3235646651.0,319,9th Grade - 12th Grade
CA,GOOD SHEPHERD ELEMENTARY SCHOOL,Roman Catholic,909 OCEANA BLVD,PACIFICA,94044,6503594544.0,160,Kindergarten - 8th Grade
CA,WOODSIDE PRIORY SCHOOL,Other,302 PORTOLA RD,PORTOLA VALLEY,94028,6508518221.0,411,6th Grade - 12th Grade
CA,OUR LADY OF MT CARMEL SCHOOL,Roman Catholic,301 GRAND ST,REDWOOD CITY,94062,6503666127.0,245,Pre-Kindergarten - 8th Grade
CA,ST CHARLES SCHOOL,Roman Catholic,850 TAMARACK AVE,SAN CARLOS,94070,6505931629.0,276,Kindergarten - 8th Grade
CA,ECOLE NOTRE DAME DES VICTOIRES SCHOOL,Roman Catholic,659 PINE ST,SAN FRANCISCO,94108,4154210069.0,258,Kindergarten - 8th Grade
CA,SCHOOL OF THE EPIPHANY,Roman Catholic,600 ITALY AVE,SAN FRANCISCO,94112,4153374030.0,185,Kindergarten - 8th Grade
CA,HOLY NAME ELEMENTARY SCHOOL,Roman Catholic,1560 40TH AVE,SAN FRANCISCO,94122,4157314077.0,344,Pre-Kindergarten - 8th Grade
CA,ICA CRISTO REY,Roman Catholic,"ICA CRISTO REY, 3625 24TH ST",SAN FRANCISCO,94110,4158242052.0,336,9th Grade - 12th Grade
CA,ST JOHN THE EVANGELIST SCHOOL,Roman Catholic,925 CHENERY ST,SAN FRANCISCO,94131,4155848383.0,138,Kindergarten - 8th Grade
CA,MISSION DOLORES ACADEMY,Roman Catholic,3371 16TH ST,SAN FRANCISCO,94114,4153469500.0,221,Kindergarten - 8th Grade
CA,OUR LADY OF THE VISITACION SCHOOL,Roman Catholic,785 SUNNYDALE AVE,SAN FRANCISCO,94134,4152397840.0,244,Kindergarten - 8th Grade
CA,ARCHBISHOP RIORDAN HIGH SCHOOL,Roman Catholic,175 FRIDA KAHLO WAY,SAN FRANCISCO,94112,4157316700.0,976,9th Grade - 12th Grade
CA,ST ANNE ELEMENTARY SCHOOL,Roman Catholic,1320 14TH AVE,SAN FRANCISCO,94122,4156647977.0,227,Kindergarten - 8th Grade
CA,ST ANTHONY - IMMACULATE CONCEPTION SCHOOL,Roman Catholic,299 PRECITA AVE,SAN FRANCISCO,94110,4156482008.0,185,Kindergarten - 8th Grade
CA,ST BRIGID SCHOOL,Roman Catholic,2250 FRANKLIN ST,SAN FRANCISCO,94109,4156734523.0,140,Kindergarten - 8th Grade
CA,ST CECILIA SCHOOL,Roman Catholic,660 VICENTE ST,SAN FRANCISCO,94116,4157318400.0,531,Kindergarten - 8th Grade
CA,ST FINN BARR CATHOLIC SCHOOL,Roman Catholic,419 HEARST AVE,SAN FRANCISCO,94112,4153331800.0,250,Kindergarten - 8th Grade
CA,ST GABRIEL ELEMENTARY SCHOOL,Roman Catholic,2550 41ST AVE,SAN FRANCISCO,94116,4155660314.0,443,Pre-Kindergarten - 8th Grade
CA,ST IGNATIUS COLLEGE PREPARATORY,Roman Catholic,2001 37TH AVE,SAN FRANCISCO,94116,4157317500.0,1589,6th Grade - 12th Grade
CA,ST PETER'S SCHOOL,Roman Catholic,1266 FLORIDA ST,SAN FRANCISCO,94110,4156478662.0,196,Kindergarten - 8th Grade
CA,STS PETER & PAUL SCHOOL,Roman Catholic,660 FILBERT ST,SAN FRANCISCO,94133,4154215219.0,155,Kindergarten - 8th Grade
CA,ST PHILIP SCHOOL,Roman Catholic,665 ELIZABETH ST,SAN FRANCISCO,94114,4158248467.0,263,Kindergarten - 8th Grade
CA,ST STEPHEN SCHOOL,Roman Catholic,401 EUCALYPTUS DR,SAN FRANCISCO,94132,4156648331.0,258,Pre-Kindergarten - 8th Grade
CA,ST THOMAS MORE ELEMENTARY SCHOOL,Roman Catholic,50 THOMAS MORE WAY,SAN FRANCISCO,94132,4153370100.0,242,Pre-Kindergarten - 8th Grade
CA,ST VINCENT DE PAUL SCHOOL,Roman Catholic,2350 GREEN ST,SAN FRANCISCO,94123,4153465505.0,229,Kindergarten - 8th Grade
CA,ST GREGORY SCHOOL,Roman Catholic,2701 HACIENDA ST,SAN MATEO,94403,6505730111.0,303,Kindergarten - 8th Grade
CA,ST TIMOTHY SCHOOL,Roman Catholic,1515 DOLAN AVE,SAN MATEO,94401,6503426567.0,190,Kindergarten - 8th Grade
CA,JUNIPERO SERRA HIGH SCHOOL,Roman Catholic,451 W 20TH AVE,SAN MATEO,94403,6503458207.0,860,9th Grade - 12th Grade
CA,ST RAPHAEL SCHOOL,Roman Catholic,1100 5TH AVE,SAN RAFAEL,94901,4154544455.0,188,Pre-Kindergarten - 8th Grade
CA,ALL SOULS CATHOLIC ELEMENTARY SCHOOL,Roman Catholic,479 MILLER AVE,SOUTH SAN FRANCISCO,94080,6505833562.0,235,Kindergarten - 8th Grade
CA,ST VERONICA CATHOLIC SCHOOL,Roman Catholic,434 ALIDA WAY,SOUTH SAN FRANCISCO,94080,6505893909.0,276,Kindergarten - 8th Grade
CA,ST DUNSTAN CATHOLIC SCHOOL,Roman Catholic,1150 MAGNOLIA AVE,MILLBRAE,94030,6506978119.0,207,Kindergarten - 8th Grade
CA,ST RAYMOND ELEMENTARY SCHOOL,Roman Catholic,1211 ARBOR RD,MENLO PARK,94025,6503222312.0,238,Pre-Kindergarten - 8th Grade
CA,NATIVITY ELEMENTARY SCHOOL,Roman Catholic,1250 LAUREL ST,MENLO PARK,94025,6503257304.0,183,Kindergarten - 8th Grade
CA,ST PATRICK SCHOOL,Roman Catholic,120 KING ST,LARKSPUR,94939,4159240501.0,262,Kindergarten - 8th Grade
CA,MARIN CATHOLIC HIGH SCHOOL,Roman Catholic,675 SIR FRANCIS DRAKE BLVD,KENTFIELD,94904,4154643860.0,768,9th Grade - 12th Grade
CA,OUR LADY PERPETUAL HELP SCHOOL,Roman Catholic,80 WELLINGTON AVE,DALY CITY,94014,6507554438.0,152,Kindergarten - 8th Grade
CA,HOLY ANGELS SCHOOL,Roman Catholic,20 REINER ST,COLMA,94014,6507550220.0,128,Pre-Kindergarten - 8th Grade
CA,ST CATHERINE OF SIENA SCHOOL,Roman Catholic,1300 BAYSWATER AVE,BURLINGAME,94010,6503447176.0,297,Kindergarten - 8th Grade
